,GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,CAR_AV,SM_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE
8873,3,1,1,986,1,0,1,1,1,3,0,2,0,25,17,1,1,1,283,72,60,95,105,30,0,270,190,2
8866,3,1,1,986,1,0,1,1,1,3,0,2,0,25,17,1,1,1,336,72,120,95,105,10,0,351,247,2
8865,3,1,1,986,1,0,1,1,1,3,0,2,0,25,17,1,1,1,336,72,30,109,82,10,0,270,152,2
8867,3,1,1,986,1,0,1,1,1,3,0,2,0,25,17,1,1,1,336,65,30,84,97,20,0,351,190,2
8868,3,1,1,986,1,0,1,1,1,3,0,2,0,25,17,1,1,1,257,65,60,84,97,30,0,216,247,2
8872,3,1,1,986,1,0,1,1,1,3,0,2,0,25,17,1,1,1,336,86,30,95,102,30,0,216,247,2
8871,3,1,1,986,1,0,1,1,1,3,0,2,0,25,17,1,1,1,283,86,60,84,97,20,0,216,152,2
8870,3,1,1,986,1,0,1,1,1,3,0,2,0,25,17,1,1,1,283,65,30,95,78,10,0,216,190,2
8869,3,1,1,986,1,0,1,1,1,3,0,2,0,25,17,1,1,1,283,72,30,84,88,30,0,351,152,2
6446,3,1,1,717,1,1,1,2,0,3,1,3,0,17,11,1,1,1,154,54,30,74,71,20,0,130,65,2
6447,3,1,1,717,1,1,1,2,0,3,1,3,0,17,11,1,1,1,118,54,60,74,71,30,0,80,84,3
6449,3,1,1,717,1,1,1,2,0,3,1,3,0,17,11,1,1,1,130,54,30,77,60,10,0,80,65,3
6450,3,1,1,717,1,1,1,2,0,3,1,3,0,17,11,1,1,1,130,72,60,74,76,20,0,80,52,3
6451,3,1,1,717,1,1,1,2,0,3,1,3,0,17,11,1,1,1,154,72,30,77,78,30,0,80,84,3
6452,3,1,1,717,1,1,1,2,0,3,1,3,0,17,11,1,1,1,130,60,60,77,76,30,0,100,65,3
6445,3,1,1,717,1,1,1,2,0,3,1,3,0,17,11,1,1,1,154,60,120,77,76,10,0,130,84,2
6448,3,1,1,717,1,1,1,2,0,3,1,3,0,17,11,1,1,1,130,60,30,74,71,30,0,130,52,2
6444,3,1,1,717,1,1,1,2,0,3,1,3,0,17,11,1,1,1,154,60,30,81,68,10,0,100,52,3
3906,2,0,1,435,1,0,7,1,3,1,1,1,1,2,1,1,0,1,170,1850,30,97,2220,10,0,0,0,1
3907,2,0,1,435,1,0,7,1,3,1,1,1,1,2,1,1,0,1,170,1850,120,93,2960,10,1,0,0,1
3908,2,0,1,435,1,0,7,1,3,1,1,1,1,2,1,1,0,1,170,1665,30,90,2960,20,0,0,0,1
3909,2,0,1,435,1,0,7,1,3,1,1,1,1,2,1,1,0,1,137,1665,60,90,2960,30,1,0,0,1
3910,2,0,1,435,1,0,7,1,3,1,1,1,1,2,1,1,0,1,148,1850,30,90,2405,30,1,0,0,1
3911,2,0,1,435,1,0,7,1,3,1,1,1,1,2,1,1,0,1,148,1665,30,93,2220,10,1,0,0,1
3912,2,0,1,435,1,0,7,1,3,1,1,1,1,2,1,1,0,1,148,2220,60,90,2220,20,0,0,0,2
3913,2,0,1,435,1,0,7,1,3,1,1,1,1,2,1,1,0,1,170,2220,30,93,2405,30,0,0,0,1
3914,2,0,1,435,1,0,7,1,3,1,1,1,1,2,1,1,0,1,148,1850,60,93,2960,30,0,0,0,1
8541,3,1,1,950,1,0,1,1,0,2,0,2,0,25,17,1,1,1,336,72,30,109,82,10,0,320,136,3
8548,3,1,1,950,1,0,1,1,0,2,0,2,0,25,17,1,1,1,336,86,30,95,102,30,0,256,221,1
8547,3,1,1,950,1,0,1,1,0,2,0,2,0,25,17,1,1,1,283,86,60,84,97,20,0,256,136,2
8546,3,1,1,950,1,0,1,1,0,2,0,2,0,25,17,1,1,1,283,65,30,95,78,10,0,256,170,3
8545,3,1,1,950,1,0,1,1,0,2,0,2,0,25,17,1,1,1,283,72,30,84,88,30,0,416,136,2
8544,3,1,1,950,1,0,1,1,0,2,0,2,0,25,17,1,1,1,257,65,60,84,97,30,0,256,221,3
8543,3,1,1,950,1,0,1,1,0,2,0,2,0,25,17,1,1,1,336,65,30,84,97,20,0,416,170,1
8549,3,1,1,950,1,0,1,1,0,2,0,2,0,25,17,1,1,1,283,72,60,95,105,30,0,320,170,1
8542,3,1,1,950,1,0,1,1,0,2,0,2,0,25,17,1,1,1,336,72,120,95,105,10,0,416,221,2
8225,3,1,1,914,1,1,3,2,1,4,1,2,0,1,22,1,1,1,186,184,60,78,254,30,0,230,120,2
8224,3,1,1,914,1,1,3,2,1,4,1,2,0,1,22,1,1,1,221,221,30,78,254,30,0,184,156,2
8218,3,1,1,914,1,1,3,2,1,4,1,2,0,1,22,1,1,1,221,184,120,78,254,10,0,299,156,2
8219,3,1,1,914,1,1,3,2,1,4,1,2,0,1,22,1,1,1,221,166,30,72,237,20,0,299,120,2
8220,3,1,1,914,1,1,3,2,1,4,1,2,0,1,22,1,1,1,168,166,60,72,237,30,0,184,156,2
8223,3,1,1,914,1,1,3,2,1,4,1,2,0,1,22,1,1,1,186,221,60,72,237,20,0,184,96,3
8221,3,1,1,914,1,1,3,2,1,4,1,2,0,1,22,1,1,1,186,184,30,72,218,30,0,299,96,2
8222,3,1,1,914,1,1,3,2,1,4,1,2,0,1,22,1,1,1,186,166,30,78,189,10,0,184,120,2
8217,3,1,1,914,1,1,3,2,1,4,1,2,0,1,22,1,1,1,221,184,30,86,210,10,0,230,96,3
8776,3,1,1,976,1,0,1,1,1,3,1,3,0,25,1,1,1,1,182,74,30,63,78,10,0,247,136,2
8775,3,1,1,976,1,0,1,1,1,3,1,3,0,25,1,1,1,1,200,74,120,71,82,20,0,247,105,2
8781,3,1,1,976,1,0,1,1,1,3,1,3,0,25,1,1,1,1,182,74,120,81,99,10,0,152,105,2
8780,3,1,1,976,1,0,1,1,1,3,1,3,0,25,1,1,1,1,200,56,120,63,78,10,0,190,84,2
8779,3,1,1,976,1,0,1,1,1,3,1,3,0,25,1,1,1,1,236,56,60,71,64,20,0,190,136,2
8778,3,1,1,976,1,0,1,1,1,3,1,3,0,25,1,1,1,1,182,62,30,71,86,20,0,152,84,2
8783,3,1,1,976,1,0,1,1,1,3,1,3,0,25,1,1,1,1,236,62,60,63,72,10,0,152,105,2
8782,3,1,1,976,1,0,1,1,1,3,1,3,0,25,1,1,1,1,182,56,30,81,66,30,0,190,105,2
8777,3,1,1,976,1,0,1,1,1,3,1,3,0,25,1,1,1,1,236,74,60,81,99,30,0,247,84,2
5592,3,1,1,622,1,0,3,2,0,3,1,3,0,22,1,1,1,1,182,95,60,82,116,10,0,221,130,2
5593,3,1,1,622,1,0,3,2,0,3,1,3,0,22,1,1,1,1,182,106,120,82,116,30,0,136,130,3
5594,3,1,1,622,1,0,3,2,0,3,1,3,0,22,1,1,1,1,165,106,60,82,116,20,0,221,100,3
5595,3,1,1,622,1,0,3,2,0,3,1,3,0,22,1,1,1,1,165,127,60,74,144,10,0,170,80,2
5596,3,1,1,622,1,0,3,2,0,3,1,3,0,22,1,1,1,1,165,106,120,68,128,20,0,170,130,3
5597,3,1,1,622,1,0,3,2,0,3,1,3,0,22,1,1,1,1,182,127,30,82,165,20,0,170,130,3
5590,3,1,1,622,1,0,3,2,0,3,1,3,0,22,1,1,1,1,165,95,120,74,108,30,0,221,80,2
5591,3,1,1,622,1,0,3,2,0,3,1,3,0,22,1,1,1,1,216,95,120,82,116,20,0,136,80,3
5589,3,1,1,622,1,0,3,2,0,3,1,3,0,22,1,1,1,1,216,127,120,68,132,30,0,170,100,3
10480,3,1,1,1165,1,1,3,1,1,3,0,3,0,22,1,1,1,1,203,198,30,89,237,30,0,247,100,2
10476,3,1,1,1165,1,1,3,1,1,3,0,3,0,22,1,1,1,1,244,198,30,103,225,10,0,190,100,3
10479,3,1,1,1165,1,1,3,1,1,3,0,3,0,22,1,1,1,1,183,178,60,89,245,30,0,152,162,3
10478,3,1,1,1165,1,1,3,1,1,3,0,3,0,22,1,1,1,1,244,178,30,89,245,20,0,247,125,2
10477,3,1,1,1165,1,1,3,1,1,3,0,3,0,22,1,1,1,1,244,198,120,95,274,10,0,247,162,2
10483,3,1,1,1165,1,1,3,1,1,3,0,3,0,22,1,1,1,1,244,238,30,95,274,30,0,152,162,3
10482,3,1,1,1165,1,1,3,1,1,3,0,3,0,22,1,1,1,1,203,238,60,89,254,20,0,152,100,3
10481,3,1,1,1165,1,1,3,1,1,3,0,3,0,22,1,1,1,1,203,178,30,95,210,10,0,152,125,3
10484,3,1,1,1165,1,1,3,1,1,3,0,3,0,22,1,1,1,1,203,198,60,95,274,30,0,190,125,3
9550,3,1,1,1062,1,0,3,1,0,3,1,2,0,25,2,1,1,1,146,80,120,49,106,10,0,143,104,2
9549,3,1,1,1062,1,0,3,1,0,3,1,2,0,25,2,1,1,1,146,80,30,55,90,10,0,110,64,3
9552,3,1,1,1062,1,0,3,1,0,3,1,2,0,25,2,1,1,1,114,72,60,44,99,30,0,88,104,3
9553,3,1,1,1062,1,0,3,1,0,3,1,2,0,25,2,1,1,1,125,80,30,44,91,30,0,143,64,2
9554,3,1,1,1062,1,0,3,1,0,3,1,2,0,25,2,1,1,1,125,72,30,49,83,10,0,88,80,3
9555,3,1,1,1062,1,0,3,1,0,3,1,2,0,25,2,1,1,1,125,96,60,44,99,20,0,88,64,3
9556,3,1,1,1062,1,0,3,1,0,3,1,2,0,25,2,1,1,1,146,96,30,49,106,30,0,88,104,3
9557,3,1,1,1062,1,0,3,1,0,3,1,2,0,25,2,1,1,1,125,80,60,49,106,30,0,110,80,3
9551,3,1,1,1062,1,0,3,1,0,3,1,2,0,25,2,1,1,1,146,72,30,44,99,20,0,143,80,2
4141,3,1,1,461,1,0,3,1,0,1,1,1,0,22,2,1,1,1,82,60,30,31,68,10,0,91,45,2
4142,3,1,1,461,1,0,3,1,0,1,1,1,0,22,2,1,1,1,103,60,60,38,86,30,0,91,28,3
4143,3,1,1,461,1,0,3,1,0,1,1,1,0,22,2,1,1,1,82,50,30,34,76,20,0,56,28,3
4144,3,1,1,461,1,0,3,1,0,1,1,1,0,22,2,1,1,1,103,45,60,34,52,20,0,70,45,2
4145,3,1,1,461,1,0,3,1,0,1,1,1,0,22,2,1,1,1,89,45,120,31,68,10,0,70,28,2
4146,3,1,1,461,1,0,3,1,0,1,1,1,0,22,2,1,1,1,82,60,120,38,86,10,0,56,35,3
4147,3,1,1,461,1,0,3,1,0,1,1,1,0,22,2,1,1,1,82,45,30,38,57,30,0,70,35,2
4148,3,1,1,461,1,0,3,1,0,1,1,1,0,22,2,1,1,1,103,50,60,31,63,10,0,56,35,3
4140,3,1,1,461,1,0,3,1,0,1,1,1,0,22,2,1,1,1,89,60,120,34,76,20,0,91,35,2
1018,2,0,1,114,1,0,1,1,1,3,1,4,0,22,2,1,0,1,123,25,120,54,38,10,1,0,0,1
1020,2,0,1,114,1,0,1,1,1,3,1,4,0,22,2,1,0,1,102,22,60,51,34,30,1,0,0,1
1021,2,0,1,114,1,0,1,1,1,3,1,4,0,22,2,1,0,1,109,25,30,51,32,30,1,0,0,2
1022,2,0,1,114,1,0,1,1,1,3,1,4,0,22,2,1,0,1,109,22,30,54,26,10,1,0,0,2
1023,2,0,1,114,1,0,1,1,1,3,1,4,0,22,2,1,0,1,109,30,60,51,34,20,0,0,0,2
1024,2,0,1,114,1,0,1,1,1,3,1,4,0,22,2,1,0,1,123,30,30,54,38,30,0,0,0,2
1025,2,0,1,114,1,0,1,1,1,3,1,4,0,22,2,1,0,1,109,25,60,54,38,30,0,0,0,1
1017,2,0,1,114,1,0,1,1,1,3,1,4,0,22,2,1,0,1,123,25,30,58,29,10,0,0,0,2
1019,2,0,1,114,1,0,1,1,1,3,1,4,0,22,2,1,0,1,123,22,30,51,34,20,0,0,0,1
10623,3,1,1,1181,1,1,3,2,0,5,1,2,0,25,1,1,1,1,182,210,30,71,293,20,0,168,128,3
10622,3,1,1,1181,1,1,3,2,0,5,1,2,0,25,1,1,1,1,236,252,60,81,337,30,0,273,128,3
10621,3,1,1,1181,1,1,3,2,0,5,1,2,0,25,1,1,1,1,182,252,30,63,266,10,0,273,208,2
10620,3,1,1,1181,1,1,3,2,0,5,1,2,0,25,1,1,1,1,200,252,120,71,281,20,0,273,160,3
10627,3,1,1,1181,1,1,3,2,0,5,1,2,0,25,1,1,1,1,182,189,30,81,225,30,0,210,160,3
10628,3,1,1,1181,1,1,3,2,0,5,1,2,0,25,1,1,1,1,236,210,60,63,245,10,0,168,160,3
10625,3,1,1,1181,1,1,3,2,0,5,1,2,0,25,1,1,1,1,200,189,120,63,266,10,0,210,128,3
10626,3,1,1,1181,1,1,3,2,0,5,1,2,0,25,1,1,1,1,182,252,120,81,337,10,0,168,160,3
10624,3,1,1,1181,1,1,3,2,0,5,1,2,0,25,1,1,1,1,236,189,60,71,218,20,0,210,208,2
4873,3,1,1,542,1,0,1,0,0,3,1,0,0,2,25,1,1,1,125,40,120,55,45,30,0,112,123,2
4870,3,1,1,542,1,0,1,0,0,3,1,0,0,2,25,1,1,1,114,36,120,49,42,30,0,182,76,2
4871,3,1,1,542,1,0,1,0,0,3,1,0,0,2,25,1,1,1,146,36,120,55,43,20,0,112,76,2
4872,3,1,1,542,1,0,1,0,0,3,1,0,0,2,25,1,1,1,125,36,60,55,43,10,0,182,123,2
4874,3,1,1,542,1,0,1,0,0,3,1,0,0,2,25,1,1,1,114,40,60,55,45,20,0,182,95,2
4875,3,1,1,542,1,0,1,0,0,3,1,0,0,2,25,1,1,1,114,48,60,49,53,10,0,140,76,2
4876,3,1,1,542,1,0,1,0,0,3,1,0,0,2,25,1,1,1,114,40,120,44,46,20,0,140,123,2
4877,3,1,1,542,1,0,1,0,0,3,1,0,0,2,25,1,1,1,125,48,30,55,62,20,0,140,123,2
4869,3,1,1,542,1,0,1,0,0,3,1,0,0,2,25,1,1,1,146,48,120,44,50,30,0,140,95,2
10524,3,1,1,1170,1,1,3,1,1,4,1,3,0,22,17,1,1,1,245,202,60,95,293,30,0,168,175,3
10525,3,1,1,1170,1,1,3,1,1,4,1,3,0,22,17,1,1,1,271,225,30,95,274,30,0,273,108,2
10526,3,1,1,1170,1,1,3,1,1,4,1,3,0,22,17,1,1,1,271,202,30,104,245,10,0,168,135,2
10527,3,1,1,1170,1,1,3,1,1,4,1,3,0,22,17,1,1,1,271,270,60,95,301,20,0,168,108,3
10528,3,1,1,1170,1,1,3,1,1,4,1,3,0,22,17,1,1,1,323,270,30,104,322,30,0,168,175,3
10529,3,1,1,1170,1,1,3,1,1,4,1,3,0,22,17,1,1,1,271,225,60,104,322,30,0,210,135,3
10521,3,1,1,1170,1,1,3,1,1,4,1,3,0,22,17,1,1,1,323,225,30,116,266,10,0,210,108,3
10522,3,1,1,1170,1,1,3,1,1,4,1,3,0,22,17,1,1,1,323,225,120,104,322,10,0,273,175,2
10523,3,1,1,1170,1,1,3,1,1,4,1,3,0,22,17,1,1,1,323,202,30,95,293,20,0,273,135,2
10248,3,1,1,1139,1,1,1,1,1,4,1,2,0,25,1,1,1,1,182,126,60,71,140,10,0,190,112,2
10247,3,1,1,1139,1,1,1,1,1,4,1,2,0,25,1,1,1,1,182,105,60,81,118,20,0,247,140,2
10245,3,1,1,1139,1,1,1,1,1,4,1,2,0,25,1,1,1,1,200,94,60,81,112,10,0,247,182,2
10244,3,1,1,1139,1,1,1,1,1,4,1,2,0,25,1,1,1,1,236,94,120,81,112,20,0,152,112,3
10243,3,1,1,1139,1,1,1,1,1,4,1,2,0,25,1,1,1,1,182,94,120,71,109,30,0,247,112,2
10242,3,1,1,1139,1,1,1,1,1,4,1,2,0,25,1,1,1,1,236,126,120,63,133,30,0,190,140,2
10249,3,1,1,1139,1,1,1,1,1,4,1,2,0,25,1,1,1,1,182,105,120,63,122,20,0,190,182,2
10246,3,1,1,1139,1,1,1,1,1,4,1,2,0,25,1,1,1,1,200,105,120,81,118,30,0,152,182,2
10250,3,1,1,1139,1,1,1,1,1,4,1,2,0,25,1,1,1,1,200,126,30,81,168,20,0,190,182,1
6344,3,1,1,705,1,1,1,2,0,3,1,3,0,1,2,1,1,1,92,60,60,37,84,30,0,90,60,1
6340,3,1,1,705,1,1,1,2,0,3,1,3,0,1,2,1,1,1,92,60,30,34,74,30,0,117,48,2
6339,3,1,1,705,1,1,1,2,0,3,1,3,0,1,2,1,1,1,85,54,60,34,78,30,0,72,78,1
6338,3,1,1,705,1,1,1,2,0,3,1,3,0,1,2,1,1,1,106,54,30,34,78,20,0,117,60,2
6337,3,1,1,705,1,1,1,2,0,3,1,3,0,1,2,1,1,1,106,60,120,37,84,10,0,117,78,2
6336,3,1,1,705,1,1,1,2,0,3,1,3,0,1,2,1,1,1,106,60,30,41,71,10,0,90,48,2
6343,3,1,1,705,1,1,1,2,0,3,1,3,0,1,2,1,1,1,106,72,30,37,84,30,0,72,78,2
6341,3,1,1,705,1,1,1,2,0,3,1,3,0,1,2,1,1,1,92,54,30,37,65,10,0,72,60,2
6342,3,1,1,705,1,1,1,2,0,3,1,3,0,1,2,1,1,1,92,72,60,34,78,20,0,72,48,3
6427,3,1,1,715,1,1,1,2,0,3,1,3,0,17,2,1,1,1,231,74,120,145,88,10,0,182,110,2
6428,3,1,1,715,1,1,1,2,0,3,1,3,0,17,2,1,1,1,231,67,30,142,81,20,0,182,85,2
6430,3,1,1,715,1,1,1,2,0,3,1,3,0,17,2,1,1,1,198,74,30,142,81,30,0,182,68,2
6431,3,1,1,715,1,1,1,2,0,3,1,3,0,17,2,1,1,1,198,67,30,145,74,10,0,112,85,3
6432,3,1,1,715,1,1,1,2,0,3,1,3,0,17,2,1,1,1,198,89,60,142,88,20,0,112,68,3
6433,3,1,1,715,1,1,1,2,0,3,1,3,0,17,2,1,1,1,231,89,30,145,90,30,0,112,110,3
6434,3,1,1,715,1,1,1,2,0,3,1,3,0,17,2,1,1,1,198,74,60,145,88,30,0,140,85,3
6429,3,1,1,715,1,1,1,2,0,3,1,3,0,17,2,1,1,1,182,67,60,142,81,30,0,112,110,3
6426,3,1,1,715,1,1,1,2,0,3,1,3,0,17,2,1,1,1,231,74,30,149,78,10,0,140,68,3
192,2,0,1,22,1,0,3,2,0,5,1,3,0,22,2,1,1,1,87,47,60,36,71,30,1,56,58,1
189,2,0,1,22,1,0,3,2,0,5,1,3,0,22,2,1,1,1,108,52,30,43,62,10,0,70,36,3
190,2,0,1,22,1,0,3,2,0,5,1,3,0,22,2,1,1,1,108,52,120,39,80,10,1,91,58,1
193,2,0,1,22,1,0,3,2,0,5,1,3,0,22,2,1,1,1,94,52,30,36,65,30,1,91,36,3
194,2,0,1,22,1,0,3,2,0,5,1,3,0,22,2,1,1,1,94,47,30,39,57,10,1,56,45,1
191,2,0,1,22,1,0,3,2,0,5,1,3,0,22,2,1,1,1,108,47,30,36,71,20,0,91,45,1
196,2,0,1,22,1,0,3,2,0,5,1,3,0,22,2,1,1,1,108,62,30,39,76,30,0,56,58,3
197,2,0,1,22,1,0,3,2,0,5,1,3,0,22,2,1,1,1,94,52,60,39,80,30,0,70,45,3
195,2,0,1,22,1,0,3,2,0,5,1,3,0,22,2,1,1,1,94,62,60,36,71,20,0,56,36,3
2808,2,0,1,313,1,0,6,1,1,4,1,3,1,1,2,1,0,1,141,2600,30,69,3120,10,0,0,0,1
2815,2,0,1,313,1,0,6,1,1,4,1,3,1,1,2,1,0,1,141,3120,30,65,3380,30,0,0,0,2
2810,2,0,1,313,1,0,6,1,1,4,1,3,1,1,2,1,0,1,141,2340,30,62,4160,20,0,0,0,1
2811,2,0,1,313,1,0,6,1,1,4,1,3,1,1,2,1,0,1,109,2340,60,62,4160,30,1,0,0,1
2812,2,0,1,313,1,0,6,1,1,4,1,3,1,1,2,1,0,1,120,2600,30,62,3380,30,1,0,0,1
2813,2,0,1,313,1,0,6,1,1,4,1,3,1,1,2,1,0,1,120,2340,30,65,3120,10,1,0,0,1
2814,2,0,1,313,1,0,6,1,1,4,1,3,1,1,2,1,0,1,120,3120,60,62,3120,20,0,0,0,2
2816,2,0,1,313,1,0,6,1,1,4,1,3,1,1,2,1,0,1,120,2600,60,65,4160,30,0,0,0,1
2809,2,0,1,313,1,0,6,1,1,4,1,3,1,1,2,1,0,1,141,2600,120,65,4160,10,1,0,0,1
9935,3,1,1,1104,1,0,3,2,0,3,1,3,0,1,22,1,1,1,203,108,60,95,149,30,0,170,90,2
9934,3,1,1,1104,1,0,3,2,0,3,1,3,0,1,22,1,1,1,240,130,30,95,149,30,0,136,117,2
9927,3,1,1,1104,1,0,3,2,0,3,1,3,0,1,22,1,1,1,240,108,30,103,123,10,0,170,72,2
9928,3,1,1,1104,1,0,3,2,0,3,1,3,0,1,22,1,1,1,240,108,120,95,149,10,0,221,117,2
9929,3,1,1,1104,1,0,3,2,0,3,1,3,0,1,22,1,1,1,240,97,30,89,139,20,0,221,90,2
9930,3,1,1,1104,1,0,3,2,0,3,1,3,0,1,22,1,1,1,185,97,60,89,139,30,0,136,117,2
9933,3,1,1,1104,1,0,3,2,0,3,1,3,0,1,22,1,1,1,203,130,60,89,144,20,0,136,72,3
9932,3,1,1,1104,1,0,3,2,0,3,1,3,0,1,22,1,1,1,203,97,30,95,114,10,0,136,90,2
9931,3,1,1,1104,1,0,3,2,0,3,1,3,0,1,22,1,1,1,203,108,30,89,132,30,0,221,72,2
1835,2,0,1,204,1,1,6,2,0,3,1,3,1,22,25,1,0,1,66,5040,30,33,5460,30,0,0,0,2
1834,2,0,1,204,1,1,6,2,0,3,1,3,1,22,25,1,0,1,57,4200,60,33,6720,30,0,0,0,1
1833,2,0,1,204,1,1,6,2,0,3,1,3,1,22,25,1,0,1,57,3780,30,33,5040,10,1,0,0,2
1832,2,0,1,204,1,1,6,2,0,3,1,3,1,22,25,1,0,1,57,5040,60,31,5040,20,0,0,0,2
1831,2,0,1,204,1,1,6,2,0,3,1,3,1,22,25,1,0,1,57,4200,30,31,5460,30,1,0,0,2
1830,2,0,1,204,1,1,6,2,0,3,1,3,1,22,25,1,0,1,52,3780,60,31,6720,30,1,0,0,1
1829,2,0,1,204,1,1,6,2,0,3,1,3,1,22,25,1,0,1,66,4200,120,33,6720,10,1,0,0,2
1828,2,0,1,204,1,1,6,2,0,3,1,3,1,22,25,1,0,1,66,3780,30,31,6720,20,0,0,0,1
1827,2,0,1,204,1,1,6,2,0,3,1,3,1,22,25,1,0,1,66,4200,30,35,5040,10,0,0,0,2
5000,3,1,1,556,1,0,1,2,0,2,0,2,0,1,17,1,1,1,98,22,30,45,26,10,0,48,40,2
4999,3,1,1,556,1,0,1,2,0,2,0,2,0,1,17,1,1,1,98,25,30,42,31,30,0,78,32,2
5001,3,1,1,556,1,0,1,2,0,2,0,2,0,1,17,1,1,1,98,30,60,42,34,20,0,48,32,2
4996,3,1,1,556,1,0,1,2,0,2,0,2,0,1,17,1,1,1,116,25,120,45,36,10,0,78,52,2
5003,3,1,1,556,1,0,1,2,0,2,0,2,0,1,17,1,1,1,98,25,60,45,36,30,0,60,40,3
4995,3,1,1,556,1,0,1,2,0,2,0,2,0,1,17,1,1,1,116,25,30,49,28,10,0,60,32,2
4998,3,1,1,556,1,0,1,2,0,2,0,2,0,1,17,1,1,1,89,22,60,42,32,30,0,48,52,1
5002,3,1,1,556,1,0,1,2,0,2,0,2,0,1,17,1,1,1,116,30,30,45,36,30,0,48,52,2
4997,3,1,1,556,1,0,1,2,0,2,0,2,0,1,17,1,1,1,116,22,30,42,32,20,0,78,40,2
5815,3,1,1,647,1,0,3,2,1,4,0,2,0,22,1,1,1,1,151,124,30,53,132,10,0,221,136,3
5822,3,1,1,647,1,0,3,2,1,4,0,2,0,22,1,1,1,1,198,103,60,53,123,10,0,136,105,3
5820,3,1,1,647,1,0,3,2,1,4,0,2,0,22,1,1,1,1,151,124,120,67,165,10,0,136,105,3
5819,3,1,1,647,1,0,3,2,1,4,0,2,0,22,1,1,1,1,167,93,120,53,132,10,0,170,84,3
5818,3,1,1,647,1,0,3,2,1,4,0,2,0,22,1,1,1,1,198,93,60,59,108,20,0,170,136,3
5817,3,1,1,647,1,0,3,2,1,4,0,2,0,22,1,1,1,1,151,103,30,59,144,20,0,136,84,3
5816,3,1,1,647,1,0,3,2,1,4,0,2,0,22,1,1,1,1,198,124,60,67,165,30,0,221,84,3
5821,3,1,1,647,1,0,3,2,1,4,0,2,0,22,1,1,1,1,151,93,30,67,114,30,0,170,105,3
5814,3,1,1,647,1,0,3,2,1,4,0,2,0,22,1,1,1,1,167,124,120,59,144,20,0,221,105,3
8514,3,1,1,947,1,0,1,1,0,3,1,2,0,25,26,1,1,1,195,59,120,119,64,20,0,182,90,2
8515,3,1,1,947,1,0,1,1,0,3,1,2,0,25,26,1,1,1,180,59,30,114,62,10,0,182,117,2
8522,3,1,1,947,1,0,1,1,0,3,1,2,0,25,26,1,1,1,225,49,60,114,54,10,0,112,90,2
8521,3,1,1,947,1,0,1,1,0,3,1,2,0,25,26,1,1,1,180,44,30,125,52,30,0,140,90,2
8520,3,1,1,947,1,0,1,1,0,3,1,2,0,25,26,1,1,1,180,59,120,125,72,10,0,112,90,3
8519,3,1,1,947,1,0,1,1,0,3,1,2,0,25,26,1,1,1,195,44,120,114,57,10,0,140,72,2
8518,3,1,1,947,1,0,1,1,0,3,1,2,0,25,26,1,1,1,225,44,60,119,49,20,0,140,117,2
8517,3,1,1,947,1,0,1,1,0,3,1,2,0,25,26,1,1,1,180,49,30,119,62,20,0,112,72,3
8516,3,1,1,947,1,0,1,1,0,3,1,2,0,25,26,1,1,1,225,59,60,125,72,30,0,182,72,3
1270,2,0,1,142,3,0,6,1,1,2,0,4,1,23,2,1,0,1,122,2340,120,79,3120,30,0,0,0,1
1271,2,0,1,142,3,0,6,1,1,2,0,4,1,23,2,1,0,1,158,2340,120,83,3380,20,1,0,0,1
1273,2,0,1,142,3,0,6,1,1,2,0,4,1,23,2,1,0,1,134,2600,120,83,3120,30,0,0,0,1
1274,2,0,1,142,3,0,6,1,1,2,0,4,1,23,2,1,0,1,122,2600,60,83,3120,20,1,0,0,1
1275,2,0,1,142,3,0,6,1,1,2,0,4,1,23,2,1,0,1,122,3120,60,79,3380,10,1,0,0,2
1276,2,0,1,142,3,0,6,1,1,2,0,4,1,23,2,1,0,1,122,2600,120,76,3380,20,0,0,0,1
1277,2,0,1,142,3,0,6,1,1,2,0,4,1,23,2,1,0,1,134,3120,30,83,4160,20,1,0,0,1
1269,2,0,1,142,3,0,6,1,1,2,0,4,1,23,2,1,0,1,158,3120,120,76,3120,30,1,0,0,2
1272,2,0,1,142,3,0,6,1,1,2,0,4,1,23,2,1,0,1,134,2340,60,83,3380,10,0,0,0,1
2497,2,0,1,278,3,0,3,1,3,4,0,4,0,25,1,1,1,1,233,111,60,68,128,20,0,190,130,2
2500,2,0,1,278,3,0,3,1,3,4,0,4,0,25,1,1,1,1,179,111,30,78,132,30,0,190,100,2
2499,2,0,1,278,3,0,3,1,3,4,0,4,0,25,1,1,1,1,179,148,120,78,198,10,0,152,100,2
2498,2,0,1,278,3,0,3,1,3,4,0,4,0,25,1,1,1,1,197,111,120,60,156,10,0,190,80,2
2496,2,0,1,278,3,0,3,1,3,4,0,4,0,25,1,1,1,1,179,123,30,68,172,20,0,152,80,2
2495,2,0,1,278,3,0,3,1,3,4,0,4,0,25,1,1,1,1,233,148,60,78,198,30,0,247,80,2
2494,2,0,1,278,3,0,3,1,3,4,0,4,0,25,1,1,1,1,179,148,30,60,156,10,0,247,130,2
